Plant and tissue mass output file
"Day","Hour","t_0","Y_0","Y_leaf0","Y_root0","Y_seed0","Y_stem0,"Y_n(1           ),Y_n(2           ),Y_n(3           ),,"dY_dt|rk est"
"48","6",1158.00, 4.42E-01, 1.24E-01, 1.06E-01, 8.20E-02, 1.24E-01, 4.42E-01, 4.34E-01, 4.22E-01,-2.59E-02
"48","7",1159.00, 4.29E-01, 1.21E-01, 1.03E-01, 7.95E-02, 1.21E-01, 4.29E-01, 4.22E-01, 4.10E-01,-2.40E-02
"48","8",1160.00, 4.16E-01, 1.17E-01, 1.00E-01, 7.71E-02, 1.17E-01, 4.16E-01, 4.10E-01, 3.99E-01,-2.21E-02
"48","9",1161.00, 4.05E-01, 1.14E-01, 9.76E-02, 7.49E-02, 1.14E-01, 4.05E-01, 3.99E-01, 3.89E-01,-2.02E-02
"48","10",1162.00, 3.95E-01, 1.11E-01, 9.51E-02, 7.29E-02, 1.11E-01, 3.95E-01, 3.90E-01, 3.80E-01,-1.84E-02
"48","11",1163.00, 3.85E-01, 1.09E-01, 9.29E-02, 7.11E-02, 1.08E-01, 3.85E-01, 3.81E-01, 3.72E-01,-1.68E-02
"48","12",1164.00, 3.77E-01, 1.07E-01, 9.09E-02, 6.94E-02, 1.06E-01, 3.77E-01, 3.69E-01, 3.57E-01,-2.66E-02
"48","13",1165.00, 3.63E-01, 1.03E-01, 8.76E-02, 6.69E-02, 1.02E-01, 3.63E-01, 3.56E-01, 3.45E-01,-2.43E-02
"48","14",1166.00, 3.51E-01, 9.95E-02, 8.46E-02, 6.45E-02, 9.85E-02, 3.51E-01, 3.44E-01, 3.34E-01,-2.24E-02
"48","15",1167.00, 3.40E-01, 9.63E-02, 8.19E-02, 6.23E-02, 9.53E-02, 3.40E-01, 3.33E-01, 3.24E-01,-2.07E-02
"48","16",1168.00, 3.29E-01, 9.34E-02, 7.93E-02, 6.03E-02, 9.23E-02, 3.29E-01, 3.23E-01, 3.14E-01,-1.93E-02
"48","17",1169.00, 3.19E-01, 9.07E-02, 7.70E-02, 5.85E-02, 8.95E-02, 3.19E-01, 3.14E-01, 3.05E-01,-1.81E-02
"48","18",1170.00, 3.10E-01, 8.82E-02, 7.48E-02, 5.67E-02, 8.69E-02, 3.10E-01, 3.05E-01, 2.97E-01,-1.71E-02
"48","19",1171.00, 3.01E-01, 8.58E-02, 7.27E-02, 5.50E-02, 8.44E-02, 3.01E-01, 2.97E-01, 2.89E-01,-1.63E-02
"48","20",1172.00, 2.93E-01, 8.35E-02, 7.07E-02, 5.35E-02, 8.21E-02, 2.93E-01, 2.89E-01, 2.81E-01,-1.56E-02
"48","21",1173.00, 2.85E-01, 8.13E-02, 6.88E-02, 5.19E-02, 7.98E-02, 2.85E-01, 2.81E-01, 2.73E-01,-1.51E-02
"48","22",1174.00, 2.77E-01, 7.92E-02, 6.69E-02, 5.05E-02, 7.77E-02, 2.77E-01, 2.73E-01, 2.66E-01,-1.46E-02
"48","23",1175.00, 2.70E-01, 7.71E-02, 6.51E-02, 4.91E-02, 7.55E-02, 2.70E-01, 2.66E-01, 2.59E-01,-1.42E-02
"49","0",1176.00, 2.63E-01, 7.51E-02, 6.34E-02, 4.77E-02, 7.35E-02, 2.63E-01, 2.62E-01, 2.59E-01,-3.84E-03
"49","1",1177.00, 2.61E-01, 7.46E-02, 6.29E-02, 4.73E-02, 7.29E-02, 2.61E-01, 2.60E-01, 2.56E-01,-4.89E-03
"49","2",1178.00, 2.58E-01, 7.40E-02, 6.23E-02, 4.68E-02, 7.22E-02, 2.58E-01, 2.57E-01, 2.53E-01,-5.60E-03
"49","3",1179.00, 2.55E-01, 7.33E-02, 6.17E-02, 4.62E-02, 7.14E-02, 2.55E-01, 2.54E-01, 2.50E-01,-6.04E-03
"49","4",1180.00, 2.52E-01, 7.24E-02, 6.09E-02, 4.56E-02, 7.05E-02, 2.52E-01, 2.51E-01, 2.47E-01,-6.26E-03
"49","5",1181.00, 2.49E-01, 7.16E-02, 6.02E-02, 4.49E-02, 6.96E-02, 2.49E-01, 2.48E-01, 2.44E-01,-6.29E-03
"49","6",1182.00, 2.46E-01, 7.07E-02, 5.94E-02, 4.43E-02, 6.87E-02, 2.46E-01, 2.44E-01, 2.40E-01,-6.16E-03
"49","7",1183.00, 2.43E-01, 6.99E-02, 5.86E-02, 4.37E-02, 6.78E-02, 2.43E-01, 2.41E-01, 2.37E-01,-5.88E-03
"49","8",1184.00, 2.40E-01, 6.91E-02, 5.79E-02, 4.31E-02, 6.69E-02, 2.40E-01, 2.38E-01, 2.35E-01,-5.50E-03
"49","9",1185.00, 2.37E-01, 6.84E-02, 5.72E-02, 4.25E-02, 6.61E-02, 2.37E-01, 2.36E-01, 2.32E-01,-1.20E-02
"49","10",1186.00, 2.31E-01, 6.69E-02, 5.58E-02, 4.12E-02, 6.43E-02, 2.31E-01, 2.35E-01, 2.23E-01,-1.48E-03
"49","11",1187.00, 2.30E-01, 6.69E-02, 5.56E-02, 4.09E-02, 6.40E-02, 2.30E-01, 2.31E-01, 2.24E-01,-3.27E-03
"49","12",1188.00, 2.28E-01, 6.66E-02, 5.53E-02, 4.04E-02, 6.35E-02, 2.28E-01, 2.27E-01, 2.18E-01,-1.05E-02
"49","13",1189.00, 2.23E-01, 6.53E-02, 5.40E-02, 3.93E-02, 6.20E-02, 2.23E-01, 2.22E-01, 2.13E-01,-9.71E-03
"49","14",1190.00, 2.18E-01, 6.40E-02, 5.28E-02, 3.83E-02, 6.05E-02, 2.18E-01, 2.17E-01, 2.09E-01,-9.04E-03
"49","15",1191.00, 2.13E-01, 6.28E-02, 5.17E-02, 3.73E-02, 5.92E-02, 2.13E-01, 2.13E-01, 2.05E-01,-8.47E-03
"49","16",1192.00, 2.09E-01, 6.17E-02, 5.07E-02, 3.64E-02, 5.79E-02, 2.09E-01, 2.09E-01, 2.01E-01,-8.00E-03
"49","17",1193.00, 2.05E-01, 6.07E-02, 4.97E-02, 3.56E-02, 5.68E-02, 2.05E-01, 2.05E-01, 1.97E-01,-7.66E-03
"49","18",1194.00, 2.01E-01, 5.97E-02, 4.88E-02, 3.48E-02, 5.56E-02, 2.01E-01, 2.01E-01, 1.93E-01,-7.43E-03
"49","19",1195.00, 1.97E-01, 5.88E-02, 4.79E-02, 3.40E-02, 5.45E-02, 1.97E-01, 1.97E-01, 1.90E-01,-7.30E-03
"49","20",1196.00, 1.94E-01, 5.78E-02, 4.70E-02, 3.32E-02, 5.34E-02, 1.94E-01, 1.93E-01, 1.86E-01,-7.22E-03
"49","21",1197.00, 1.90E-01, 5.69E-02, 4.61E-02, 3.24E-02, 5.24E-02, 1.90E-01, 1.90E-01, 1.82E-01,-7.18E-03
"49","22",1198.00, 1.86E-01, 5.60E-02, 4.53E-02, 3.17E-02, 5.13E-02, 1.86E-01, 1.86E-01, 1.79E-01,-7.18E-03
"49","23",1199.00, 1.83E-01, 5.50E-02, 4.44E-02, 3.09E-02, 5.03E-02, 1.83E-01, 1.82E-01, 1.75E-01,-7.19E-03
"50","0",1200.00, 1.79E-01, 5.41E-02, 4.35E-02, 3.02E-02, 4.92E-02, 1.79E-01, 1.81E-01, 1.77E-01, 1.30E-03
"50","1",1201.00, 1.80E-01, 5.44E-02, 4.37E-02, 3.02E-02, 4.93E-02, 1.80E-01, 1.82E-01, 1.77E-01, 1.55E-04
"50","2",1202.00, 1.80E-01, 5.46E-02, 4.37E-02, 3.00E-02, 4.93E-02, 1.80E-01, 1.81E-01, 1.77E-01,-6.83E-04
"50","3",1203.00, 1.79E-01, 5.47E-02, 4.37E-02, 2.99E-02, 4.92E-02, 1.79E-01, 1.81E-01, 1.76E-01,-1.27E-03
"50","4",1204.00, 1.79E-01, 5.46E-02, 4.35E-02, 2.96E-02, 4.89E-02, 1.79E-01, 1.80E-01, 1.75E-01,-1.66E-03
"50","5",1205.00, 1.78E-01, 5.45E-02, 4.33E-02, 2.94E-02, 4.87E-02, 1.78E-01, 1.79E-01, 1.74E-01,-1.86E-03
"50","6",1206.00, 1.77E-01, 5.44E-02, 4.31E-02, 2.91E-02, 4.83E-02, 1.77E-01, 1.78E-01, 1.73E-01,-1.91E-03
"50","7",1207.00, 1.76E-01, 5.42E-02, 4.29E-02, 2.88E-02, 4.80E-02, 1.76E-01, 1.77E-01, 1.72E-01,-1.83E-03
"50","8",1208.00, 1.75E-01, 5.41E-02, 4.27E-02, 2.85E-02, 4.77E-02, 1.75E-01, 1.76E-01, 1.71E-01,-1.64E-03
"50","9",1209.00, 1.74E-01, 5.40E-02, 4.25E-02, 2.83E-02, 4.75E-02, 1.74E-01, 1.75E-01, 1.71E-01,-1.36E-03
"50","10",1210.00, 1.73E-01, 5.39E-02, 4.24E-02, 2.80E-02, 4.72E-02, 1.73E-01, 1.75E-01, 1.70E-01,-1.02E-03
"50","11",1211.00, 1.73E-01, 5.39E-02, 4.23E-02, 2.78E-02, 4.70E-02, 1.73E-01, 1.74E-01, 1.70E-01,-6.43E-04
"50","12",1212.00, 1.73E-01, 5.40E-02, 4.22E-02, 2.76E-02, 4.69E-02, 1.73E-01, 1.72E-01, 1.66E-01,-6.69E-03
"50","13",1213.00, 1.69E-01, 5.31E-02, 4.14E-02, 2.70E-02, 4.59E-02, 1.69E-01, 1.69E-01, 1.63E-01,-6.19E-03
"50","14",1214.00, 1.66E-01, 5.22E-02, 4.06E-02, 2.64E-02, 4.50E-02, 1.66E-01, 1.66E-01, 1.60E-01,-5.75E-03
"50","15",1215.00, 1.63E-01, 5.14E-02, 3.99E-02, 2.58E-02, 4.42E-02, 1.63E-01, 1.63E-01, 1.57E-01,-5.38E-03
"50","16",1216.00, 1.60E-01, 5.07E-02, 3.93E-02, 2.52E-02, 4.34E-02, 1.60E-01, 1.60E-01, 1.55E-01,-5.09E-03
"50","17",1217.00, 1.58E-01, 5.00E-02, 3.86E-02, 2.47E-02, 4.27E-02, 1.58E-01, 1.58E-01, 1.52E-01,-4.87E-03
"50","18",1218.00, 1.55E-01, 4.94E-02, 3.80E-02, 2.42E-02, 4.19E-02, 1.55E-01, 1.55E-01, 1.50E-01,-4.73E-03
"50","19",1219.00, 1.53E-01, 4.87E-02, 3.75E-02, 2.37E-02, 4.13E-02, 1.53E-01, 1.53E-01, 1.48E-01,-4.67E-03
"50","20",1220.00, 1.51E-01, 4.81E-02, 3.69E-02, 2.33E-02, 4.06E-02, 1.51E-01, 1.50E-01, 1.45E-01,-4.66E-03
"50","21",1221.00, 1.48E-01, 4.75E-02, 3.63E-02, 2.28E-02, 3.99E-02, 1.48E-01, 1.48E-01, 1.43E-01,-4.70E-03
"50","22",1222.00, 1.46E-01, 4.68E-02, 3.58E-02, 2.23E-02, 3.92E-02, 1.46E-01, 1.46E-01, 1.41E-01,-4.78E-03
"50","23",1223.00, 1.43E-01, 4.62E-02, 3.52E-02, 2.18E-02, 3.85E-02, 1.43E-01, 1.43E-01, 1.38E-01,-4.87E-03
"51","0",1224.00, 1.41E-01, 4.55E-02, 3.46E-02, 2.14E-02, 3.78E-02, 1.41E-01, 1.43E-01, 1.41E-01, 2.63E-03
"51","1",1225.00, 1.42E-01, 4.61E-02, 3.49E-02, 2.15E-02, 3.81E-02, 1.42E-01, 1.44E-01, 1.41E-01, 1.54E-03
"51","2",1226.00, 1.43E-01, 4.64E-02, 3.51E-02, 2.15E-02, 3.83E-02, 1.43E-01, 1.45E-01, 1.41E-01, 7.40E-04
"51","3",1227.00, 1.43E-01, 4.67E-02, 3.52E-02, 2.14E-02, 3.84E-02, 1.43E-01, 1.45E-01, 1.41E-01, 1.72E-04
"51","4",1228.00, 1.43E-01, 4.68E-02, 3.53E-02, 2.14E-02, 3.84E-02, 1.43E-01, 1.45E-01, 1.41E-01,-2.10E-04
"51","5",1229.00, 1.43E-01, 4.69E-02, 3.53E-02, 2.12E-02, 3.83E-02, 1.43E-01, 1.44E-01, 1.41E-01,-4.33E-04
"51","6",1230.00, 1.43E-01, 4.70E-02, 3.52E-02, 2.11E-02, 3.82E-02, 1.43E-01, 1.44E-01, 1.41E-01,-5.22E-04
"51","7",1231.00, 1.43E-01, 4.70E-02, 3.52E-02, 2.10E-02, 3.81E-02, 1.43E-01, 1.44E-01, 1.41E-01,-4.94E-04
"51","8",1232.00, 1.43E-01, 4.71E-02, 3.51E-02, 2.08E-02, 3.80E-02, 1.43E-01, 1.44E-01, 1.40E-01,-3.71E-04
"51","9",1233.00, 1.42E-01, 4.71E-02, 3.51E-02, 2.07E-02, 3.79E-02, 1.42E-01, 1.44E-01, 1.40E-01,-1.71E-04
"51","10",1234.00, 1.42E-01, 4.72E-02, 3.51E-02, 2.06E-02, 3.78E-02, 1.42E-01, 1.44E-01, 1.40E-01, 8.48E-05
"51","11",1235.00, 1.42E-01, 4.73E-02, 3.51E-02, 2.05E-02, 3.78E-02, 1.42E-01, 1.44E-01, 1.41E-01, 3.74E-04
"51","12",1236.00, 1.43E-01, 4.75E-02, 3.52E-02, 2.04E-02, 3.78E-02, 1.43E-01, 1.42E-01, 1.37E-01,-4.94E-03
"51","13",1237.00, 1.40E-01, 4.68E-02, 3.46E-02, 2.00E-02, 3.71E-02, 1.40E-01, 1.40E-01, 1.35E-01,-4.56E-03
"51","14",1238.00, 1.38E-01, 4.62E-02, 3.40E-02, 1.95E-02, 3.65E-02, 1.38E-01, 1.38E-01, 1.33E-01,-4.23E-03
"51","15",1239.00, 1.36E-01, 4.56E-02, 3.35E-02, 1.91E-02, 3.58E-02, 1.36E-01, 1.35E-01, 1.31E-01,-3.95E-03
"51","16",1240.00, 1.33E-01, 4.50E-02, 3.30E-02, 1.88E-02, 3.53E-02, 1.33E-01, 1.33E-01, 1.29E-01,-3.73E-03
"51","17",1241.00, 1.32E-01, 4.45E-02, 3.25E-02, 1.84E-02, 3.47E-02, 1.32E-01, 1.32E-01, 1.27E-01,-3.58E-03
"51","18",1242.00, 1.30E-01, 4.40E-02, 3.21E-02, 1.80E-02, 3.42E-02, 1.30E-01, 1.30E-01, 1.26E-01,-3.49E-03
"51","19",1243.00, 1.28E-01, 4.35E-02, 3.17E-02, 1.77E-02, 3.37E-02, 1.28E-01, 1.28E-01, 1.24E-01,-3.46E-03
"51","20",1244.00, 1.26E-01, 4.30E-02, 3.13E-02, 1.74E-02, 3.32E-02, 1.26E-01, 1.26E-01, 1.22E-01,-3.48E-03
"51","21",1245.00, 1.24E-01, 4.25E-02, 3.08E-02, 1.70E-02, 3.27E-02, 1.24E-01, 1.24E-01, 1.21E-01,-3.54E-03
"51","22",1246.00, 1.23E-01, 4.20E-02, 3.04E-02, 1.67E-02, 3.22E-02, 1.23E-01, 1.23E-01, 1.19E-01,-3.63E-03
"51","23",1247.00, 1.21E-01, 4.14E-02, 2.99E-02, 1.64E-02, 3.17E-02, 1.21E-01, 1.21E-01, 1.17E-01,-3.73E-03
"52","0",1248.00, 1.19E-01, 4.09E-02, 2.95E-02, 1.60E-02, 3.12E-02, 1.19E-01, 1.21E-01, 1.19E-01, 2.77E-03
"52","1",1249.00, 1.20E-01, 4.15E-02, 2.98E-02, 1.61E-02, 3.15E-02, 1.20E-01, 1.22E-01, 1.20E-01, 1.87E-03
"52","2",1250.00, 1.21E-01, 4.19E-02, 3.01E-02, 1.62E-02, 3.17E-02, 1.21E-01, 1.23E-01, 1.20E-01, 1.20E-03
"52","3",1251.00, 1.22E-01, 4.22E-02, 3.03E-02, 1.62E-02, 3.18E-02, 1.22E-01, 1.23E-01, 1.21E-01, 7.19E-04
"52","4",1252.00, 1.22E-01, 4.25E-02, 3.04E-02, 1.61E-02, 3.19E-02, 1.22E-01, 1.23E-01, 1.21E-01, 3.92E-04
"52","5",1253.00, 1.22E-01, 4.27E-02, 3.04E-02, 1.61E-02, 3.19E-02, 1.22E-01, 1.24E-01, 1.21E-01, 1.96E-04
"52","6",1254.00, 1.23E-01, 4.28E-02, 3.05E-02, 1.60E-02, 3.19E-02, 1.23E-01, 1.24E-01, 1.21E-01, 1.13E-04
"52","7",1255.00, 1.23E-01, 4.29E-02, 3.05E-02, 1.59E-02, 3.19E-02, 1.23E-01, 1.24E-01, 1.21E-01, 1.28E-04
"52","8",1256.00, 1.23E-01, 4.30E-02, 3.05E-02, 1.59E-02, 3.19E-02, 1.23E-01, 1.24E-01, 1.21E-01, 2.26E-04
"52","9",1257.00, 1.23E-01, 4.32E-02, 3.06E-02, 1.58E-02, 3.19E-02, 1.23E-01, 1.24E-01, 1.21E-01, 3.90E-04
"52","10",1258.00, 1.23E-01, 4.34E-02, 3.06E-02, 1.57E-02, 3.19E-02, 1.23E-01, 1.24E-01, 1.22E-01, 6.03E-04
"52","11",1259.00, 1.23E-01, 4.36E-02, 3.07E-02, 1.57E-02, 3.20E-02, 1.23E-01, 1.25E-01, 1.22E-01, 8.46E-04
"52","12",1260.00, 1.24E-01, 4.38E-02, 3.08E-02, 1.56E-02, 3.20E-02, 1.24E-01, 1.23E-01, 1.20E-01,-3.98E-03
"52","13",1261.00, 1.22E-01, 4.32E-02, 3.03E-02, 1.53E-02, 3.15E-02, 1.22E-01, 1.22E-01, 1.18E-01,-3.67E-03
"52","14",1262.00, 1.20E-01, 4.27E-02, 2.99E-02, 1.50E-02, 3.10E-02, 1.20E-01, 1.20E-01, 1.16E-01,-3.40E-03
"52","15",1263.00, 1.18E-01, 4.22E-02, 2.95E-02, 1.47E-02, 3.05E-02, 1.18E-01, 1.18E-01, 1.15E-01,-3.17E-03
"52","16",1264.00, 1.16E-01, 4.17E-02, 2.91E-02, 1.44E-02, 3.00E-02, 1.16E-01, 1.16E-01, 1.13E-01,-2.99E-03
"52","17",1265.00, 1.15E-01, 4.12E-02, 2.87E-02, 1.41E-02, 2.96E-02, 1.15E-01, 1.15E-01, 1.12E-01,-2.87E-03
"52","18",1266.00, 1.13E-01, 4.08E-02, 2.83E-02, 1.39E-02, 2.92E-02, 1.13E-01, 1.14E-01, 1.10E-01,-2.80E-03
"52","19",1267.00, 1.12E-01, 4.04E-02, 2.80E-02, 1.36E-02, 2.88E-02, 1.12E-01, 1.12E-01, 1.09E-01,-2.79E-03
"52","20",1268.00, 1.11E-01, 4.00E-02, 2.77E-02, 1.34E-02, 2.84E-02, 1.11E-01, 1.11E-01, 1.07E-01,-2.82E-03
"52","21",1269.00, 1.09E-01, 3.96E-02, 2.73E-02, 1.31E-02, 2.80E-02, 1.09E-01, 1.09E-01, 1.06E-01,-2.88E-03
"52","22",1270.00, 1.08E-01, 3.91E-02, 2.69E-02, 1.29E-02, 2.76E-02, 1.08E-01, 1.08E-01, 1.04E-01,-2.97E-03
"52","23",1271.00, 1.06E-01, 3.87E-02, 2.66E-02, 1.26E-02, 2.72E-02, 1.06E-01, 1.06E-01, 1.03E-01,-3.07E-03
"53","0",1272.00, 1.05E-01, 3.82E-02, 2.62E-02, 1.23E-02, 2.68E-02, 1.05E-01, 1.06E-01, 1.05E-01, 2.62E-03
"53","1",1273.00, 1.06E-01, 3.88E-02, 2.65E-02, 1.24E-02, 2.71E-02, 1.06E-01, 1.08E-01, 1.06E-01, 1.89E-03
"53","2",1274.00, 1.07E-01, 3.92E-02, 2.68E-02, 1.25E-02, 2.73E-02, 1.07E-01, 1.08E-01, 1.07E-01, 1.35E-03
"53","3",1275.00, 1.08E-01, 3.95E-02, 2.70E-02, 1.25E-02, 2.74E-02, 1.08E-01, 1.09E-01, 1.07E-01, 9.51E-04
"53","4",1276.00, 1.08E-01, 3.98E-02, 2.71E-02, 1.25E-02, 2.75E-02, 1.08E-01, 1.09E-01, 1.07E-01, 6.80E-04
"53","5",1277.00, 1.08E-01, 4.00E-02, 2.72E-02, 1.24E-02, 2.76E-02, 1.08E-01, 1.10E-01, 1.07E-01, 5.16E-04
"53","6",1278.00, 1.09E-01, 4.02E-02, 2.73E-02, 1.24E-02, 2.76E-02, 1.09E-01, 1.10E-01, 1.08E-01, 4.48E-04
"53","7",1279.00, 1.09E-01, 4.04E-02, 2.74E-02, 1.23E-02, 2.77E-02, 1.09E-01, 1.10E-01, 1.08E-01, 4.63E-04
"53","8",1280.00, 1.09E-01, 4.06E-02, 2.74E-02, 1.23E-02, 2.77E-02, 1.09E-01, 1.10E-01, 1.08E-01, 5.50E-04
"53","9",1281.00, 1.09E-01, 4.08E-02, 2.75E-02, 1.22E-02, 2.77E-02, 1.09E-01, 1.11E-01, 1.09E-01, 6.94E-04
"53","10",1282.00, 1.10E-01, 4.10E-02, 2.76E-02, 1.22E-02, 2.78E-02, 1.10E-01, 1.11E-01, 1.09E-01, 8.82E-04
"53","11",1283.00, 1.10E-01, 4.13E-02, 2.77E-02, 1.22E-02, 2.79E-02, 1.10E-01, 1.11E-01, 1.10E-01, 1.10E-03
"53","12",1284.00, 1.11E-01, 4.16E-02, 2.79E-02, 1.21E-02, 2.80E-02, 1.11E-01, 1.11E-01, 1.07E-01,-3.39E-03
"53","13",1285.00, 1.09E-01, 4.10E-02, 2.75E-02, 1.19E-02, 2.75E-02, 1.09E-01, 1.09E-01, 1.06E-01,-3.12E-03
"53","14",1286.00, 1.07E-01, 4.05E-02, 2.71E-02, 1.16E-02, 2.71E-02, 1.07E-01, 1.07E-01, 1.04E-01,-2.88E-03
"53","15",1287.00, 1.06E-01, 4.01E-02, 2.67E-02, 1.14E-02, 2.67E-02, 1.06E-01, 1.06E-01, 1.03E-01,-2.68E-03
"53","16",1288.00, 1.05E-01, 3.96E-02, 2.64E-02, 1.12E-02, 2.63E-02, 1.05E-01, 1.05E-01, 1.02E-01,-2.53E-03
"53","17",1289.00, 1.03E-01, 3.92E-02, 2.61E-02, 1.10E-02, 2.60E-02, 1.03E-01, 1.03E-01, 1.01E-01,-2.43E-03
"53","18",1290.00, 1.02E-01, 3.89E-02, 2.58E-02, 1.08E-02, 2.56E-02, 1.02E-01, 1.02E-01, 9.94E-02,-2.38E-03
"53","19",1291.00, 1.01E-01, 3.85E-02, 2.55E-02, 1.06E-02, 2.53E-02, 1.01E-01, 1.01E-01, 9.82E-02,-2.37E-03
"53","20",1292.00, 9.97E-02, 3.81E-02, 2.52E-02, 1.04E-02, 2.50E-02, 9.97E-02, 9.98E-02, 9.70E-02,-2.40E-03
"53","21",1293.00, 9.85E-02, 3.77E-02, 2.49E-02, 1.02E-02, 2.46E-02, 9.85E-02, 9.85E-02, 9.57E-02,-2.47E-03
"53","22",1294.00, 9.72E-02, 3.73E-02, 2.46E-02, 9.97E-03, 2.43E-02, 9.72E-02, 9.72E-02, 9.44E-02,-2.56E-03
"53","23",1295.00, 9.59E-02, 3.69E-02, 2.42E-02, 9.77E-03, 2.39E-02, 9.59E-02, 9.58E-02, 9.31E-02,-2.65E-03
"54","0",1296.00, 9.46E-02, 3.65E-02, 2.39E-02, 9.56E-03, 2.36E-02, 9.46E-02, 9.63E-02, 9.54E-02, 2.86E-03
"54","1",1297.00, 9.60E-02, 3.71E-02, 2.43E-02, 9.64E-03, 2.39E-02, 9.60E-02, 9.76E-02, 9.65E-02, 2.33E-03
"54","2",1298.00, 9.72E-02, 3.77E-02, 2.46E-02, 9.69E-03, 2.42E-02, 9.72E-02, 9.86E-02, 9.72E-02, 1.72E-03
"54","3",1299.00, 9.81E-02, 3.81E-02, 2.48E-02, 9.71E-03, 2.44E-02, 9.81E-02, 9.93E-02, 9.78E-02, 1.28E-03
"54","4",1300.00, 9.87E-02, 3.84E-02, 2.50E-02, 9.71E-03, 2.45E-02, 9.87E-02, 9.99E-02, 9.82E-02, 9.73E-04
"54","5",1301.00, 9.92E-02, 3.87E-02, 2.51E-02, 9.69E-03, 2.46E-02, 9.92E-02, 1.00E-01, 9.86E-02, 7.86E-04
"54","6",1302.00, 9.96E-02, 3.90E-02, 2.52E-02, 9.65E-03, 2.47E-02, 9.96E-02, 1.01E-01, 9.89E-02, 6.97E-04
"54","7",1303.00, 1.00E-01, 3.92E-02, 2.53E-02, 9.62E-03, 2.47E-02, 1.00E-01, 1.01E-01, 9.93E-02, 6.92E-04
"54","8",1304.00, 1.00E-01, 3.94E-02, 2.54E-02, 9.58E-03, 2.48E-02, 1.00E-01, 1.01E-01, 9.97E-02, 7.58E-04
"54","9",1305.00, 1.01E-01, 3.96E-02, 2.55E-02, 9.55E-03, 2.49E-02, 1.01E-01, 1.02E-01, 1.00E-01, 8.81E-04
"54","10",1306.00, 1.01E-01, 3.99E-02, 2.57E-02, 9.52E-03, 2.50E-02, 1.01E-01, 1.02E-01, 1.01E-01, 1.05E-03
"54","11",1307.00, 1.02E-01, 4.02E-02, 2.58E-02, 9.50E-03, 2.51E-02, 1.02E-01, 1.03E-01, 1.01E-01, 1.24E-03
"54","12",1308.00, 1.02E-01, 4.05E-02, 2.60E-02, 9.49E-03, 2.52E-02, 1.02E-01, 1.02E-01, 9.91E-02,-3.05E-03
"54","13",1309.00, 1.01E-01, 4.00E-02, 2.56E-02, 9.27E-03, 2.48E-02, 1.01E-01, 1.01E-01, 9.78E-02,-2.81E-03
"54","14",1310.00, 9.93E-02, 3.95E-02, 2.52E-02, 9.07E-03, 2.44E-02, 9.93E-02, 9.93E-02, 9.65E-02,-2.59E-03
"54","15",1311.00, 9.80E-02, 3.91E-02, 2.49E-02, 8.88E-03, 2.41E-02, 9.80E-02, 9.80E-02, 9.53E-02,-2.41E-03
"54","16",1312.00, 9.68E-02, 3.87E-02, 2.46E-02, 8.70E-03, 2.37E-02, 9.68E-02, 9.68E-02, 9.42E-02,-2.27E-03
"54","17",1313.00, 9.56E-02, 3.83E-02, 2.43E-02, 8.53E-03, 2.34E-02, 9.56E-02, 9.57E-02, 9.31E-02,-2.18E-03
"54","18",1314.00, 9.45E-02, 3.79E-02, 2.41E-02, 8.36E-03, 2.31E-02, 9.45E-02, 9.46E-02, 9.21E-02,-2.13E-03
"54","19",1315.00, 9.34E-02, 3.76E-02, 2.38E-02, 8.20E-03, 2.28E-02, 9.34E-02, 9.35E-02, 9.10E-02,-2.13E-03
"54","20",1316.00, 9.24E-02, 3.72E-02, 2.35E-02, 8.04E-03, 2.25E-02, 9.24E-02, 9.24E-02, 8.99E-02,-2.16E-03
"54","21",1317.00, 9.13E-02, 3.69E-02, 2.33E-02, 7.88E-03, 2.22E-02, 9.13E-02, 9.13E-02, 8.88E-02,-2.23E-03
"54","22",1318.00, 9.01E-02, 3.65E-02, 2.30E-02, 7.72E-03, 2.19E-02, 9.01E-02, 9.01E-02, 8.76E-02,-2.31E-03
"54","23",1319.00, 8.89E-02, 3.61E-02, 2.27E-02, 7.56E-03, 2.16E-02, 8.89E-02, 8.89E-02, 8.64E-02,-2.40E-03
"55","0",1320.00, 8.77E-02, 3.57E-02, 2.24E-02, 7.39E-03, 2.13E-02, 8.77E-02, 8.93E-02, 8.86E-02, 2.69E-03
"55","1",1321.00, 8.91E-02, 3.63E-02, 2.27E-02, 7.44E-03, 2.16E-02, 8.91E-02, 9.05E-02, 8.95E-02, 2.14E-03
"55","2",1322.00, 9.02E-02, 3.68E-02, 2.30E-02, 7.47E-03, 2.19E-02, 9.02E-02, 9.14E-02, 9.03E-02, 1.64E-03
"55","3",1323.00, 9.10E-02, 3.72E-02, 2.32E-02, 7.48E-03, 2.20E-02, 9.10E-02, 9.22E-02, 9.09E-02, 1.28E-03
"55","4",1324.00, 9.17E-02, 3.76E-02, 2.34E-02, 7.47E-03, 2.22E-02, 9.17E-02, 9.27E-02, 9.14E-02, 1.03E-03
"55","5",1325.00, 9.22E-02, 3.79E-02, 2.36E-02, 7.44E-03, 2.23E-02, 9.22E-02, 9.32E-02, 9.18E-02, 8.73E-04
"55","6",1326.00, 9.26E-02, 3.82E-02, 2.37E-02, 7.41E-03, 2.24E-02, 9.26E-02, 9.36E-02, 9.22E-02, 8.03E-04
